P1	P2	P3	P4	ABBA	BABA	BAAA	ABAA	ABBA_HOM	BABA_HOM	BAAA_HOM	ABAA_HOM	D	Danc	D+	fhom	fanc	f+	BS_REP
NA18486	NA12872	AltaiNeandertal	Ancestor	2500	2204	8970	9063	15522	0	15667	0	0.06292517006802721	-0.005157211778406255	0.008928178739499495	0.01906970751191857	-0.005936043913959277	0.0065087049921446665	24
NA18486	NA12873	AltaiNeandertal	Ancestor	2248	2072	8651	8541	15522	0	15667	0	0.040740740740740744	0.006398324802233597	0.013294905169207885	0.011338745007086716	0.007021127210059361	0.009169899644105294	24
NA18486	NA12874	AltaiNeandertal	Ancestor	2041	2310	8707	9034	15522	0	15667	0	-0.06182486784647208	-0.018431880953723015	-0.026978091616874887	-0.0173302409483314	-0.020871896342631008	-0.019109301356247395	24
NA18486	NA12878	AltaiNeandertal	Ancestor	2227	2205	8865	8934	15522	0	15667	0	0.004963898916967509	-0.0038766222821506827	-0.0021141649048625794	0.0014173431258858395	-0.00440416161358269	-0.0015069415499054154	24
NA18486	NA12889	AltaiNeandertal	Ancestor	2149	2186	8773	8780	15522	0	15667	0	-0.00853517877739331	-0.0003987922292485615	-0.002010233918128655	-0.002383713438989821	-0.00044679900427650477	-0.0014107537914008143	24
NA18486	NA12890	AltaiNeandertal	Ancestor	2192	2122	8787	8911	15522	0	15667	0	0.016226240148354196	-0.007006441405808566	-0.002453207341450118	0.00450972812781858	-0.00791472521861237	-0.0017313796530828178	24
NA18486	NA12829	AltaiNeandertal	Ancestor	1343	1352	5311	5307	8827	0	9016	0	-0.003339517625231911	0.00037671877943115466	-0.0003755727484413731	-0.0010195989577432877	0.00044365572315882877	-0.0002802219357731323	25
NA18486	NA12830	AltaiNeandertal	Ancestor	1424	1289	5227	5091	8827	0	9016	0	0.04976041282712864	0.013180849001744524	0.020796562044355767	0.015293984366149314	0.015084294587400177	0.015188028918903772	25
NA18486	NA12842	AltaiNeandertal	Ancestor	1255	1368	5065	5166	8827	0	9016	0	-0.04308044224170797	-0.009871957775388525	-0.016648514081219853	-0.012801631358332389	-0.011202307009760427	-0.011993498851090063	25
NA18486	NA12843	AltaiNeandertal	Ancestor	1311	1391	5077	5107	8827	0	9016	0	-0.029607698001480384	-0.002945797329143755	-0.00853639608877852	-0.009063101846607002	-0.0033274179236912156	-0.006164882587008911	25
NA18486	NA12872	AltaiNeandertal	Ancestor	1433	1314	5236	5241	8827	0	9016	0	0.043319985438660356	-0.00047723584995704876	0.008620689655172414	0.013481363996827915	-0.0005545696539485359	0.006389060135627417	25
NA18486	NA12873	AltaiNeandertal	Ancestor	1357	1274	5161	5055	8827	0	9016	0	0.031546940326871914	0.010375880971025842	0.014711605822370981	0.009402968165854763	0.011756876663708962	0.010592389172224402	25
NA18486	NA12874	AltaiNeandertal	Ancestor	1150	1384	4954	5181	8827	0	9016	0	-0.09234411996842937	-0.022397631968426247	-0.03638803378325045	-0.026509572901325478	-0.02517746228926353	-0.0258364624782828	25
NA18486	NA12878	AltaiNeandertal	Ancestor	1319	1321	5218	5125	8827	0	9016	0	-0.0007575757575757576	0.008991588513970802	0.007009165832242163	-0.00022657754616517504	0.010314995563442769	0.0051000392310710085	25
NA18486	NA12889	AltaiNeandertal	Ancestor	1247	1325	5099	5180	8827	0	9016	0	-0.030326594090202177	-0.007880143982877712	-0.012372578009493424	-0.008836524300441826	-0.008984028393966283	-0.008911057557585608	25
NA18486	NA12890	AltaiNeandertal	Ancestor	1295	1317	5078	5225	8827	0	9016	0	-0.008422664624808576	-0.014267689022614773	-0.013085559427022843	-0.002492353007816925	-0.016304347826086956	-0.009471501429131873	25
NA18486	NA12829	AltaiNeandertal	Ancestor	1474	1552	6213	6006	10464	0	10893	0	-0.025776602775941838	0.016940829855143627	0.008461790751065923	-0.007454128440366973	0.019003029468465986	0.006040174181767102	26
NA18486	NA12830	AltaiNeandertal	Ancestor	1663	1593	6296	6208	10464	0	10893	0	0.0214987714987715	0.007037747920665387	0.010025380710659898	0.0066896024464831805	0.008078582575966217	0.007398042796272885	26
NA18486	NA12842	AltaiNeandertal	Ancestor	1384	1641	6104	6176	10464	0	10893	0	-0.08495867768595042	-0.005863192182410423	-0.02149624305782424	-0.02456039755351682	-0.006609749380335995	-0.015404785316289742	26
NA18486	NA12843	AltaiNeandertal	Ancestor	1437	1592	6048	6087	10464	0	10893	0	-0.05117200396170353	-0.0032138442521631645	-0.012793458190451069	-0.014812691131498471	-0.0035802809143486644	-0.009083672800486959	26
NA18486	NA12872	AltaiNeandertal	Ancestor	1512	1598	6232	6180	10464	0	10893	0	-0.02765273311897106	0.004189494038027715	-0.0021904393763690247	-0.008218654434250764	0.004773707885798219	-0.0015919838928688487	26
NA18486	NA12873	AltaiNeandertal	Ancestor	1451	1601	6179	6136	10464	0	10893	0	-0.0491480996068152	0.0034916768168899714	-0.006962972603631158	-0.014334862385321102	0.003947489213256219	-0.005010066956969612	26
NA18486	NA12874	AltaiNeandertal	Ancestor	1381	1595	5994	5994	10464	0	10893	0	-0.07190860215053764	0.0	-0.014300989040363539	-0.020451070336391437	0.0	-0.010020133913939223	26
NA18486	NA12878	AltaiNeandertal	Ancestor	1508	1623	6274	6116	10464	0	10893	0	-0.03672947939955286	0.012752219531880549	0.002770440048965917	-0.01099006116207951	0.014504727806848436	0.002013391393922367	26
NA18486	NA12889	AltaiNeandertal	Ancestor	1402	1590	6042	6218	10464	0	10893	0	-0.06283422459893048	-0.01435562805872757	-0.023865722528193023	-0.017966360856269112	-0.016157165151932433	-0.017043592264831202	26
NA18486	NA12890	AltaiNeandertal	Ancestor	1405	1524	6035	6060	10464	0	10893	0	-0.040628200751109594	-0.002066969822240595	-0.009584664536741214	-0.011372324159021407	-0.0022950518681722205	-0.0067425200168563	26
NA18486	NA12829	AltaiNeandertal	Ancestor	1909	1774	7485	7176	12248	0	12658	0	0.03665490089600869	0.02107632494372826	0.02420409943305713	0.011022207707380797	0.024411439405909306	0.017827029631414117	27
NA18486	NA12830	AltaiNeandertal	Ancestor	2114	1797	7560	7145	12248	0	12658	0	0.08105343901815393	0.028221693301598096	0.039321014181349374	0.025881776616590465	0.03278559014062253	0.029390508311250303	27
NA18486	NA12842	AltaiNeandertal	Ancestor	1846	1870	7398	7357	12248	0	12658	0	-0.006458557588805167	0.0027787190782785497	0.0009203616479887391	-0.001959503592423253	0.003239058303049455	0.0006825664498514414	27
NA18486	NA12843	AltaiNeandertal	Ancestor	1870	1733	7236	7108	12248	0	12658	0	0.038023868998057174	0.008923591745677636	0.014765699002618822	0.011185499673416067	0.010112182019276347	0.010640006424154823	27
NA18486	NA12872	AltaiNeandertal	Ancestor	2006	1867	7531	7324	12248	0	12658	0	0.035889491350374385	0.013934702120498148	0.018475010679196924	0.01134879163945134	0.016353294359298467	0.013892234802858748	27
NA18486	NA12873	AltaiNeandertal	Ancestor	1876	1790	7327	7166	12248	0	12658	0	0.023458810692853247	0.011108811150210446	0.013602070598601244	0.0070215545395166555	0.01271922894612103	0.00991728900666506	27
NA18486	NA12874	AltaiNeandertal	Ancestor	1790	1902	7348	7297	12248	0	12658	0	-0.030335861321776816	0.0034824172072379653	-0.003326607405791569	-0.009144350097975179	0.00402907252330542	-0.002449209025937525	27
NA18486	NA12878	AltaiNeandertal	Ancestor	1975	1758	7508	7114	12248	0	12658	0	0.058130190195553176	0.026945698262891532	0.033287932443475894	0.01771717831482691	0.031126560278085004	0.02453224122701357	27
NA18486	NA12889	AltaiNeandertal	Ancestor	1866	1750	7197	7098	12248	0	12658	0	0.032079646017699116	0.006925498426023085	0.012003796549606387	0.009470934030045721	0.00782114078053405	0.008632458042238817	27
NA18486	NA12890	AltaiNeandertal	Ancestor	1931	1662	7287	7014	12248	0	12658	0	0.07486779849707766	0.01908957415565345	0.030289482508103274	0.021962769431743957	0.021567388212987832	0.021761824459969485	27
NA18486	NA12829	AltaiNeandertal	Ancestor	2378	2523	9963	10150	16915	0	17361	0	-0.029585798816568046	-0.00929746929846368	-0.013272567362277124	-0.008572273130357671	-0.010771268936121191	-0.00968607772202124	28
NA18486	NA12830	AltaiNeandertal	Ancestor	2454	2481	9785	9766	16915	0	17361	0	-0.00547112462006079	0.0009718172983479105	-0.0003267173078493833	-0.0015962163759976353	0.001094407004204827	-0.00023339946318123468	28
NA18486	NA12842	AltaiNeandertal	Ancestor	2268	2583	9663	9964	16915	0	17361	0	-0.06493506493506493	-0.015336016711672696	-0.02516545469401095	-0.018622524386639076	-0.01733771096135015	-0.01797175866495507	28
NA18486	NA12843	AltaiNeandertal	Ancestor	2437	2675	9686	9986	16915	0	17361	0	-0.04655712050078247	-0.015250101667344449	-0.02170755326016785	-0.01407035175879397	-0.017280110592707794	-0.015696113898938033	28
NA18486	NA12872	AltaiNeandertal	Ancestor	2546	2397	9674	9864	16915	0	17361	0	0.03014363746712523	-0.009724639164704679	-0.001674768187574037	0.008808749630505468	-0.01094407004204827	-0.0011961722488038277	28
NA18486	NA12873	AltaiNeandertal	Ancestor	2408	2315	9532	9453	16915	0	17361	0	0.019690874444209187	0.004161179878851725	0.007254935043023452	0.0054980786284362995	0.004550429122746386	0.005018088458396546	28
NA18486	NA12874	AltaiNeandertal	Ancestor	2130	2554	9487	9904	16915	0	17361	0	-0.09052092228864218	-0.021504821824557784	-0.034932502596053995	-0.02506650901566657	-0.024019353723863834	-0.024536118566927296	28
NA18486	NA12878	AltaiNeandertal	Ancestor	2389	2501	9769	9812	16915	0	17361	0	-0.022903885480572598	-0.0021960063326694245	-0.006334028033182134	-0.006621342004138339	-0.0024768158516214503	-0.004522114599136422	28
NA18486	NA12889	AltaiNeandertal	Ancestor	2278	2429	9715	9908	16915	0	17361	0	-0.03207988102825579	-0.009835397237935075	-0.014138923140156186	-0.008926987880579367	-0.011116871147975348	-0.010036176916793092	28
NA18486	NA12890	AltaiNeandertal	Ancestor	2297	2458	9761	10117	16915	0	17361	0	-0.03385909568874869	-0.017909246403058656	-0.02098810538708237	-0.009518179130948863	-0.020505731236679915	-0.015083440308087292	28
NA18486	NA12829	AltaiNeandertal	Ancestor	2180	2361	9314	9246	15918	0	16370	0	-0.03985906188064303	0.003663793103448276	-0.004891563135794987	-0.011370775223017967	0.004153940134392181	-0.0034997522299306245	29
NA18486	NA12830	AltaiNeandertal	Ancestor	2321	2326	9307	9302	15918	0	16370	0	-0.0010759629868732515	0.0002686871943683164	0.0	-0.0003141098127905516	0.00030543677458766036	0.0	29
NA18486	NA12842	AltaiNeandertal	Ancestor	2077	2399	9045	9196	15918	0	16370	0	-0.07193923145665773	-0.008278054931198948	-0.02082141127789761	-0.020228671943711522	-0.009224190592547343	-0.014649405351833499	29
NA18486	NA12843	AltaiNeandertal	Ancestor	2181	2481	9066	9223	15918	0	16370	0	-0.06435006435006435	-0.00858439499152496	-0.0199119864058211	-0.018846588767433094	-0.009590714722052534	-0.01415386521308226	29
NA18486	NA12872	AltaiNeandertal	Ancestor	2338	2283	9276	9229	15918	0	16370	0	0.011902185674096516	0.0025398540934882465	0.004410620081293782	0.0034552079406960676	0.002871105681124007	0.0031590683845391476	29
NA18486	NA12873	AltaiNeandertal	Ancestor	2250	2278	9229	9114	15918	0	16370	0	-0.006183745583038869	0.0062694215777135695	0.0038039438590354597	-0.001759014951627089	0.007025045815516188	0.0026944995044598614	29
NA18486	NA12874	AltaiNeandertal	Ancestor	1958	2374	8842	9021	15918	0	16370	0	-0.09602954755309326	-0.01002071320606841	-0.026807839603514304	-0.02613393642417389	-0.010934636530238242	-0.018427898909811696	29
NA18486	NA12878	AltaiNeandertal	Ancestor	2290	2416	9357	9241	15918	0	16370	0	-0.026774330641733957	0.006237229809656952	-0.0004291108822519739	-0.0079155672823219	0.007086133170433721	-0.0003097125867195243	29
NA18486	NA12889	AltaiNeandertal	Ancestor	2112	2308	9146	9203	15918	0	16370	0	-0.044343891402714934	-0.0031064363180554797	-0.011111599104044974	-0.012313104661389622	-0.003481979230299328	-0.007835728444003964	29
NA18486	NA12890	AltaiNeandertal	Ancestor	2101	2331	9143	9264	15918	0	16370	0	-0.05189530685920578	-0.006573586135709241	-0.015368448706160515	-0.014449051388365372	-0.00739156994502138	-0.010870911793855303	29
NA18486	NA12829	AltaiNeandertal	Ancestor	1204	955	4140	3783	6849	0	6867	0	0.11533117183881426	0.045058689890193106	0.06010712160285658	0.036355672360928605	0.05198776758409786	0.044181977252843396	30
NA18486	NA12830	AltaiNeandertal	Ancestor	1345	882	4079	3669	6849	0	6867	0	0.20790300853165694	0.05291688177594218	0.0875187969924812	0.06760110965104395	0.05970583952235328	0.0636482939632546	30
NA18486	NA12842	AltaiNeandertal	Ancestor	1139	1045	4002	3944	6849	0	6867	0	0.04304029304029304	0.0072992700729927005	0.015004935834155972	0.01372463133304132	0.008446191932430465	0.011081948089822106	30
NA18486	NA12843	AltaiNeandertal	Ancestor	1175	956	3999	3680	6849	0	6867	0	0.1027686532144533	0.041541867430655036	0.054841997961264016	0.0319754708716601	0.046454055628367553	0.03922426363371245	30
NA18486	NA12872	AltaiNeandertal	Ancestor	1254	1036	4310	4095	6849	0	6867	0	0.09519650655021834	0.02558001189767995	0.040486208508648903	0.03182946415535114	0.03130915974952672	0.0315689705453485	30
NA18486	NA12873	AltaiNeandertal	Ancestor	1090	969	3966	3801	6849	0	6867	0	0.05876639145216124	0.021243723445345693	0.02910645226948911	0.017666812673382975	0.024027959807776323	0.020851560221638962	30
NA18486	NA12874	AltaiNeandertal	Ancestor	1104	1055	4004	3981	6849	0	6867	0	0.02269569245020843	0.0028804007514088917	0.007097791798107256	0.00715432909913856	0.0033493519732051844	0.005249343832020997	30
NA18486	NA12878	AltaiNeandertal	Ancestor	1127	894	4109	3815	6849	0	6867	0	0.11528946066303809	0.037102473498233215	0.05299145299145299	0.0340195648999854	0.04281345565749235	0.0384222805482648	30
NA18486	NA12889	AltaiNeandertal	Ancestor	1085	1007	3905	3918	6849	0	6867	0	0.0372848948374761	-0.0016617665857088073	0.006555723651033787	0.011388523872098117	-0.0018931119848551042	0.0047389909594634004	30
NA18486	NA12890	AltaiNeandertal	Ancestor	1266	961	3992	3818	6849	0	6867	0	0.13695554557700942	0.022279129321382842	0.047723423333665436	0.04453204847422981	0.025338575797291395	0.03492271799358414	30
NA18486	NA12829	AltaiNeandertal	Ancestor	1272	1242	5111	4779	8540	0	8681	0	0.011933174224343675	0.03356926188068756	0.029184134150274106	0.00351288056206089	0.03824444188457551	0.02102084664072934	31
NA18486	NA12830	AltaiNeandertal	Ancestor	1418	1178	5104	4878	8540	0	8681	0	0.09244992295839753	0.022640753356040873	0.037048815391954204	0.02810304449648712	0.02603386706600622	0.027059984902154346	31
NA18486	NA12842	AltaiNeandertal	Ancestor	1261	1316	5058	4982	8540	0	8681	0	-0.021342646488164533	0.007569721115537849	0.001664421019259729	-0.006440281030444965	0.008754751756710056	0.0012194413797108183	31
NA18486	NA12843	AltaiNeandertal	Ancestor	1269	1191	4967	4811	8540	0	8681	0	0.03170731707317073	0.015954182859480467	0.019120771367870566	0.009133489461358314	0.01797027992166801	0.01358806108820626	31
NA18486	NA12872	AltaiNeandertal	Ancestor	1360	1348	5388	5193	8540	0	8681	0	0.004431314623338257	0.01842925999432946	0.0155767928361803	0.001405152224824356	0.022462849902085014	0.012020207885720922	31
NA18486	NA12873	AltaiNeandertal	Ancestor	1228	1300	5126	5069	8540	0	8681	0	-0.028481012658227847	0.0055909759686120645	-0.001178967224711153	-0.008430913348946136	0.006566063817532542	-0.0008710295569362987	31
NA18486	NA12874	AltaiNeandertal	Ancestor	1227	1293	5008	4929	8540	0	8681	0	-0.02619047619047619	0.007950085538895039	0.0010435899494260256	-0.007728337236533958	0.00910033406289598	0.0007548922826781255	31
NA18486	NA12878	AltaiNeandertal	Ancestor	1304	1291	5274	5071	8540	0	8681	0	0.005009633911368015	0.019623006283228613	0.01669242658423493	0.001522248243559719	0.023384402718580808	0.012542825619882701	31
NA18486	NA12889	AltaiNeandertal	Ancestor	1219	1296	4945	4976	8540	0	8681	0	-0.03061630218687873	-0.0031246850115915735	-0.008684464458025088	-0.009016393442622951	-0.003571017163921207	-0.006271412809941351	31
NA18486	NA12890	AltaiNeandertal	Ancestor	1282	1184	4941	4774	8540	0	8681	0	0.039740470397404706	0.017189912506433352	0.021755192512929972	0.011475409836065573	0.01923741504434973	0.015388188839207943	31
NA18486	NA12829	AltaiNeandertal	Ancestor	1805	1716	7001	6803	12045	0	12215	0	0.025276909968758875	0.014343668501883513	0.016565656565656565	0.00738895807388958	0.016209578387228817	0.011830173124484748	32
NA18486	NA12830	AltaiNeandertal	Ancestor	1921	1673	6895	6725	12045	0	12215	0	0.06900389538119088	0.012481644640234948	0.024282560706401765	0.02058945620589456	0.01391731477691363	0.017230008244023085	32
NA18486	NA12842	AltaiNeandertal	Ancestor	1716	1795	6779	6783	12045	0	12215	0	-0.022500712047849616	-0.0002949417490045716	-0.004861477186200433	-0.006558738065587381	-0.0003274662300450266	-0.0034212695795548228	32
NA18486	NA12843	AltaiNeandertal	Ancestor	1803	1778	6834	6695	12045	0	12215	0	0.006981290142418319	0.010274225737305048	0.009585037989479836	0.0020755500207555004	0.011379451494064675	0.0067600989282769995	32
NA18486	NA12872	AltaiNeandertal	Ancestor	1962	1760	7237	7123	12045	0	12215	0	0.05427189682966147	0.007938718662952647	0.017475942926667404	0.016770444167704443	0.009332787556283258	0.01302555647155812	32
NA18486	NA12873	AltaiNeandertal	Ancestor	1750	1705	6905	6762	12045	0	12215	0	0.013024602026049204	0.01046315943513573	0.010980025697932485	0.0037359900373599006	0.011706917724109702	0.007749381698268755	32
